;Place_ID;Address;Phone Number;Price level;Avg rating;Amount of ratings;Vegetarian;Beer;Wine;Opening Hours;tags
114;ChIJzZf1KZcK_UYRT1jcgb8x9h0;Aleja Niepodległości 755, 81-838 Sopot, Poland;+48 729 384 914;1;4.6;1029;True;False;False;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}];['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']
115;ChIJmVsNoh-h_UYRQ4aevwaXvKg;Wielkopolska 26, 81-552 Gdynia, Poland;+48 729 637 090;;4.6;262;;False;False;[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
116;ChIJmVsNoh-h_UYRQ4aevwaXvKg;Wielkopolska 26, 81-552 Gdynia, Poland;+48 729 637 090;;4.6;262;;False;False;[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1000'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
117;ChIJZSWg-5AK_UYRKj1rGJSqbmo;Dworcowa 5, 81-759 Sopot, Poland;+48 533 130 004;2;4.5;604;True;False;False;[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '0730'}}];['bakery', 'cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']
118;ChIJM6qj63wL_UYRFxTrJsA-v8s;Bohaterów Monte Cassino 11, 81-704 Sopot, Poland;+48 573 821 593;;4.9;58;;;;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
119;ChIJb_1MyNB0_UYRrntB3eK-W4E;Startowa 30, wejście od, Pilotów 23, 80-461 Gdańsk, Poland;+48 887 887 414;2;4.3;826;True;True;True;[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
120;ChIJgR9pqgpz_UYRIZrH85VCpQ8;Róg ul.Szeroka / Tandeta, Tandeta 1, 80-835 Gdańsk, Poland;+48 505 313 777;2;4.4;1862;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
121;ChIJUU_KFYNz_UYRnLHwI2mC_qg;Kartuska 20, 80-104 Gdańsk, Poland;+48 570 007 753;2;4.5;2915;True;True;True;[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1200'}}];['meal_takeaway', 'meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']
122;ChIJHeDReHZz_UYRK-57lZZD838;Korzenna 1B, 80-851 Gdańsk, Poland;+48 58 305 29 32;2;4.5;1578;True;False;False;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
123;ChIJdcJlPyOn_UYRQX-9ME5nqpg;Jana z Kolna 2, 81-348 Gdynia, Poland;+48 512 644 412;2;4.6;4781;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1130'}}];['meal_delivery', 'night_club', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']
124;ChIJ2c58BD-n_UYRNrr39uTUZHE;3 Maja 21, 81-363 Gdynia, Poland;+48 530 860 370;2;4.5;636;True;True;True;;['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']
125;ChIJoRuBrEV1_UYRBcxroJh_Jqw;Orzechowa 1, 80-125 Gdańsk, Poland;+48 504 593 292;3;4.5;645;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
126;ChIJ1TlUK0MB_UYRa0nrSV9GkXg;Tartaczna 5, 80-839 Gdańsk, Poland;+48 797 112 826;2;4.8;1141;True;True;True;[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
127;ChIJg8dsp35z_UYRYLOEqEkKcew;Lisia Grobla 7, 80-860 Gdańsk, Poland;;;4.7;3704;;;;[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '0700'}}];['food', 'point_of_interest', 'establishment']
128;ChIJpQYWFrOn_UYRth3RHQqG2Qc;Ignacego Jana Paderewskiego 2, 81-198 Pogórze, Poland;+48 513 309 119;;4.7;221;;;;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
129;ChIJh3MiF-h0_UYRRW3zqj3Ge5U;Mariana Hemara 3, 80-329 Gdańsk, Poland;+48 574 687 867;2;4.3;666;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
130;ChIJCaNrrWan_UYRtdi7uyzWs-c;10 Lutego 11, 81-366 Gdynia, Poland;+48 889 729 550;;4.3;70;;;;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
131;ChIJqTPVGU0L_UYRihMwev5EzwI;Dworcowa 7, 81-704 Sopot, Poland;+48 536 322 622;2;4.5;1472;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
132;ChIJC9ym5gOn_UYRezlOfwDoEkU;Świętojańska 51, 81-391 Gdynia, Poland;+48 690 274 001;;4.6;564;True;False;False;[{'close': {'day': 1, 'time': '0000'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 2, 'time': '0000'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 3, 'time': '0000'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 4, 'time': '0000'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '0900'}}];['restaurant', 'point_of_interest', 'food', 'establishment']
133;ChIJF7dc7xxz_UYRoLbLELbsfK8;Stągiewna 26, 80-750 Gdańsk, Poland;+48 58 563 50 40;;4.7;408;;True;True;[{'close': {'day': 0, 'time': '1100'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1030'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '1030'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '1030'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1030'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '1030'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '1100'}, 'open': {'day': 6, 'time': '0700'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
134;ChIJE56fNgBz_UYRSpVMDQcrk74;Szewska 1/4, 80-834 Gdańsk, Poland;+48 576 501 786;2;4.8;617;True;True;True;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
135;ChIJ92rUaQCj_UYRWijtDiaalgo;Stanisława Filipkowskiego 22/U3, 81-578 Gdynia, Poland;+48 572 566 744;;4.5;28;;;;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
136;ChIJl1wbtzGn_UYRT5536ym5wZw;Armii Krajowej 9/1, 81-395 Gdynia, Poland;+48 58 352 00 08;2;4.6;2141;True;True;True;[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0900'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
137;ChIJ3dW7yPRz_UYRiSG6day-HBk;Chmielna 72/5, 80-748 Gdańsk, Poland;+48 788 798 978;2;4.9;1286;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
138;ChIJg6PXVPx1_UYRbe7dsmzPj3A;Hynka 57, 80-465 Gdańsk, Poland;+48 692 928 777;2;4.9;3026;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
139;ChIJ7fXvSQAL_UYRQicmATSPazk;Bitwy Oliwskiej 34, 80-339 Gdańsk, Poland;+48 788 501 777;;5.0;415;True;True;True;[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1130'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
140;ChIJ97YifNV0_UYRIFFshZSuJhM;Krynicka 7, 80-393 Gdańsk, Poland;+48 530 171 717;2;4.4;1770;True;True;True;[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
141;ChIJ6ZgQuSsL_UYRK5NoH3Jr0Ok;Plac Zdrojowy 1, 81-720 Sopot, Poland;+48 508 908 804;;4.5;517;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
142;ChIJ6ZgQuSsL_UYRK5NoH3Jr0Ok;Plac Zdrojowy 1, 81-720 Sopot, Poland;+48 508 908 804;;4.5;517;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1300'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1300'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1300'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1300'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1300'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1300'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1300'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
143;ChIJE3IXnnZz_UYRPcfag6ozHPk;Rajska 10, 80-850 Gdańsk, Poland;+48 58 333 78 40;2;4.2;1365;True;True;True;[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
144;ChIJ_R5lpTgL_UYRcxb2ppo3P3s;Obrońców Wybrzeża 17/4, 80-398 Gdańsk, Poland;+48 574 111 977;2;4.4;1742;;True;True;;['restaurant', 'food', 'point_of_interest', 'establishment']
145;ChIJv4jv5hZz_UYRY5-3p4CHTdw;Chmielna 10, 80-748 Gdańsk, Poland;+48 667 007 140;;3.6;138;;True;;[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1200'}}];['restaurant', 'food', 'point_of_interest', 'establishment']
